Name = VO242
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-78.0	-1.882	1.18935	0.043	0.536	0.009	0.615	0.137	-1.582	0.508	0.273
-77.0	-1.896	1.17263	0.046	0.535	0.010	0.610	0.140	-1.617	0.484	0.274
-76.0	-1.911	1.15733	0.050	0.534	0.010	0.604	0.144	-1.651	0.469	0.276
-75.0	-1.927	1.13525	0.053	0.533	0.010	0.599	0.147	-1.697	0.461	0.277
-74.0	-1.943	1.11775	0.056	0.532	0.011	0.594	0.150	-1.738	0.447	0.279
-73.0	-1.960	1.10279	0.060	0.531	0.011	0.588	0.154	-1.778	0.430	0.280
-72.0	-1.979	1.08136	0.063	0.530	0.011	0.583	0.158	-1.830	0.416	0.282
-71.0	-1.999	1.06278	0.066	0.529	0.012	0.578	0.162	-1.881	0.403	0.283
-70.0	-2.020	1.04057	0.069	0.528	0.012	0.572	0.166	-1.942	0.391	0.284
-69.0	-2.043	1.02194	0.072	0.527	0.013	0.567	0.170	-1.999	0.381	0.285
-68.0	-2.067	1.00032	0.075	0.526	0.013	0.562	0.175	-2.066	0.371	0.286
-67.0	-2.092	0.97753	0.078	0.525	0.014	0.557	0.179	-2.140	0.364	0.287
-66.0	-2.117	0.95341	0.081	0.524	0.014	0.552	0.184	-2.221	0.360	0.288
-65.0	-2.144	0.93334	0.084	0.522	0.015	0.547	0.189	-2.297	0.353	0.289
-64.0	-2.171	0.90881	0.087	0.521	0.015	0.543	0.193	-2.389	0.345	0.290
-63.0	-2.200	0.88465	0.089	0.520	0.016	0.539	0.199	-2.487	0.338	0.291
-62.0	-2.230	0.85932	0.092	0.519	0.017	0.534	0.204	-2.595	0.332	0.291
-61.0	-2.261	0.83545	0.094	0.518	0.017	0.531	0.209	-2.706	0.326	0.292
-60.0	-2.293	0.80881	0.097	0.516	0.018	0.528	0.215	-2.835	0.321	0.292
-59.0	-2.327	0.78576	0.099	0.515	0.018	0.525	0.221	-2.962	0.317	0.292
-58.0	-2.360	0.75814	0.101	0.513	0.019	0.521	0.227	-3.113	0.314	0.293
-57.0	-2.394	0.73422	0.103	0.512	0.020	0.519	0.233	-3.261	0.310	0.293
-56.0	-2.429	0.70891	0.105	0.511	0.021	0.516	0.240	-3.427	0.305	0.293
-55.0	-2.466	0.68286	0.107	0.511	0.021	0.513	0.247	-3.611	0.301	0.293
-54.0	-2.503	0.65550	0.109	0.511	0.022	0.511	0.254	-3.818	0.299	0.294
-53.0	-2.541	0.63149	0.111	0.511	0.023	0.511	0.261	-4.023	0.296	0.294
-52.0	-2.579	0.60592	0.112	0.511	0.024	0.511	0.269	-4.257	0.293	0.294
-51.0	-2.616	0.57911	0.114	0.511	0.025	0.511	0.277	-4.517	0.290	0.294
-50.0	-2.654	0.55443	0.115	0.511	0.026	0.511	0.286	-4.786	0.288	0.294
-49.0	-2.692	0.52994	0.117	0.511	0.027	0.511	0.294	-5.079	0.493	0.293
-48.0	-2.730	0.50464	0.134	0.936	0.028	0.961	0.303	-5.409	0.490	0.299
-47.0	-2.768	0.47982	0.135	0.933	0.030	0.960	0.313	-5.768	0.280	0.299
-46.0	-2.805	0.45576	0.136	0.931	0.031	0.958	0.323	-6.154	0.277	0.299
-45.0	-2.840	0.43220	0.137	0.927	0.032	0.958	0.333	-6.570	0.274	0.298
-44.0	-2.874	0.40875	0.138	0.924	0.034	0.956	0.344	-7.031	0.270	0.298
-43.0	-2.907	0.38653	0.138	0.920	0.035	0.955	0.355	-7.521	0.266	0.298
-42.0	-2.939	0.36382	0.139	0.916	0.037	0.954	0.366	-8.079	0.261	0.297
-41.0	-2.969	0.34214	0.139	0.913	0.038	0.952	0.378	-8.677	0.257	0.297
-40.0	-2.995	0.32110	0.139	0.908	0.040	0.952	0.391	-9.327	0.251	0.296
-39.0	-3.019	0.30051	0.139	0.905	0.042	0.950	0.404	-10.046	0.243	0.296
-38.0	-3.041	0.28081	0.139	0.900	0.044	0.950	0.417	-10.828	0.233	0.296
-37.0	-3.058	0.26177	0.138	0.896	0.047	0.948	0.431	-11.683	0.216	0.295
-36.0	-3.071	0.24377	0.138	0.891	0.049	0.947	0.445	-12.599	0.189	0.295
-35.0	-3.081	0.22620	0.137	0.886	0.052	0.946	0.460	-13.620	0.130	0.294
-34.0	-3.086	0.20941	0.136	0.881	0.055	0.945	0.475	-14.738	-0.225	0.294
-33.0	-3.085	0.19352	0.135	0.876	0.058	0.945	0.490	-15.944	0.643	0.294
-32.0	-3.080	0.17839	0.134	0.871	0.061	0.943	0.505	-17.264	0.430	0.293
-31.0	-3.069	0.16443	0.132	0.865	0.065	0.943	0.521	-18.664	0.369	0.293
-30.0	-3.052	0.15108	0.130	0.859	0.069	0.942	0.538	-20.200	0.342	0.293
-29.0	-3.028	0.13858	0.128	0.854	0.073	0.941	0.554	-21.852	0.329	0.292
-28.0	-2.999	0.12690	0.126	0.847	0.078	0.940	0.570	-23.632	0.319	0.292
-27.0	-2.962	0.11606	0.124	0.841	0.084	0.939	0.586	-25.525	0.312	0.292
-26.0	-2.920	0.10615	0.121	0.834	0.089	0.938	0.603	-27.508	0.308	0.291
-25.0	-2.870	0.09681	0.118	0.827	0.096	0.937	0.619	-29.644	0.304	0.291
-24.0	-2.814	0.08821	0.115	0.820	0.103	0.936	0.635	-31.895	0.301	0.291
-23.0	-2.750	0.08039	0.112	0.812	0.111	0.936	0.651	-34.213	0.299	0.291
-22.0	-2.681	0.07310	0.109	0.804	0.119	0.934	0.667	-36.671	0.297	0.291
-21.0	-2.604	0.06658	0.105	0.795	0.129	0.933	0.682	-39.113	0.296	0.290
-20.0	-2.522	0.06056	0.102	0.787	0.139	0.933	0.697	-41.638	0.295	0.290
-19.0	-2.433	0.05511	0.098	0.778	0.151	0.931	0.712	-44.146	0.294	0.290
-18.0	-2.338	0.05011	0.094	0.768	0.163	0.930	0.726	-46.661	0.293	0.290
-17.0	-2.238	0.04565	0.089	0.759	0.177	0.929	0.740	-49.030	0.292	0.290
-16.0	-2.133	0.04162	0.085	0.748	0.192	0.928	0.753	-51.246	0.292	0.290
-15.0	-2.022	0.03799	0.080	0.738	0.208	0.926	0.765	-53.239	0.291	0.290
-14.0	-1.907	0.03470	0.076	0.727	0.225	0.925	0.777	-54.966	0.291	0.290
-13.0	-1.788	0.03178	0.071	0.715	0.244	0.923	0.789	-56.269	0.290	0.290
-12.0	-1.665	0.02921	0.066	0.703	0.263	0.922	0.800	-57.001	0.290	0.290
-11.0	-1.539	0.02692	0.061	0.690	0.283	0.920	0.810	-57.150	0.290	0.290
-10.0	-1.409	0.02492	0.056	0.677	0.304	0.918	0.820	-56.542	0.290	0.290
-9.0	-1.276	0.02314	0.050	0.664	0.325	0.916	0.829	-55.170	0.290	0.289
-8.0	-1.141	0.02163	0.045	0.649	0.347	0.913	0.837	-52.766	0.290	0.289
-7.0	-1.004	0.02033	0.040	0.635	0.369	0.911	0.845	-49.383	0.290	0.289
-6.0	-0.865	0.01926	0.034	0.619	0.390	0.908	0.852	-44.899	0.290	0.289
-5.0	-0.724	0.01835	0.028	0.603	0.412	0.905	0.859	-39.442	0.290	0.289
-4.0	-0.581	0.01763	0.023	0.587	0.433	0.902	0.866	-32.969	0.289	0.289
-3.0	-0.437	0.01706	0.017	0.570	0.454	0.899	0.871	-25.632	0.289	0.289
-2.0	-0.292	0.01667	0.011	0.552	0.475	0.895	0.877	-17.542	0.289	0.289
-1.0	-0.147	0.01642	0.006	0.533	0.495	0.891	0.882	-8.929	0.289	0.289
-0.0	-0.000	0.01633	-0.000	0.514	0.514	0.887	0.887	-0.000	0.289	0.250
1.0	0.147	0.01642	-0.006	0.495	0.533	0.882	0.891	8.929	0.289	0.289
2.0	0.292	0.01667	-0.011	0.475	0.552	0.877	0.895	17.542	0.289	0.289
3.0	0.437	0.01706	-0.017	0.454	0.570	0.871	0.899	25.632	0.289	0.289
4.0	0.581	0.01763	-0.023	0.433	0.587	0.866	0.902	32.969	0.289	0.289
5.0	0.724	0.01835	-0.028	0.412	0.603	0.859	0.905	39.442	0.290	0.289
6.0	0.865	0.01926	-0.034	0.390	0.619	0.852	0.908	44.899	0.290	0.289
7.0	1.004	0.02033	-0.040	0.369	0.635	0.845	0.911	49.383	0.290	0.289
8.0	1.141	0.02163	-0.045	0.347	0.649	0.837	0.913	52.766	0.290	0.289
9.0	1.276	0.02314	-0.050	0.325	0.664	0.829	0.916	55.170	0.290	0.289
10.0	1.409	0.02492	-0.056	0.304	0.677	0.820	0.918	56.542	0.290	0.290
11.0	1.539	0.02692	-0.061	0.283	0.690	0.810	0.920	57.150	0.290	0.290
12.0	1.665	0.02921	-0.066	0.263	0.703	0.800	0.922	57.001	0.290	0.290
13.0	1.788	0.03178	-0.071	0.244	0.715	0.789	0.923	56.269	0.290	0.290
14.0	1.907	0.03470	-0.076	0.225	0.727	0.777	0.925	54.966	0.291	0.290
15.0	2.022	0.03799	-0.080	0.208	0.738	0.765	0.926	53.239	0.291	0.290
16.0	2.133	0.04162	-0.085	0.192	0.748	0.753	0.928	51.246	0.292	0.290
17.0	2.238	0.04565	-0.089	0.177	0.759	0.740	0.929	49.030	0.292	0.290
18.0	2.338	0.05011	-0.094	0.163	0.768	0.726	0.930	46.661	0.293	0.290
19.0	2.433	0.05511	-0.098	0.151	0.778	0.712	0.931	44.146	0.294	0.290
20.0	2.522	0.06056	-0.102	0.139	0.787	0.697	0.933	41.638	0.295	0.290
21.0	2.604	0.06658	-0.105	0.129	0.795	0.682	0.933	39.113	0.296	0.290
22.0	2.681	0.07310	-0.109	0.119	0.804	0.667	0.934	36.671	0.297	0.291
23.0	2.750	0.08039	-0.112	0.111	0.812	0.651	0.936	34.213	0.299	0.291
24.0	2.814	0.08821	-0.115	0.103	0.820	0.635	0.936	31.895	0.301	0.291
25.0	2.870	0.09681	-0.118	0.096	0.827	0.619	0.937	29.644	0.304	0.291
26.0	2.920	0.10615	-0.121	0.089	0.834	0.603	0.938	27.508	0.308	0.291
27.0	2.962	0.11606	-0.124	0.084	0.841	0.586	0.939	25.525	0.312	0.292
28.0	2.999	0.12690	-0.126	0.078	0.847	0.570	0.940	23.632	0.319	0.292
29.0	3.028	0.13858	-0.128	0.073	0.854	0.554	0.941	21.852	0.329	0.292
30.0	3.052	0.15108	-0.130	0.069	0.859	0.538	0.942	20.200	0.342	0.293
31.0	3.069	0.16443	-0.132	0.065	0.865	0.521	0.943	18.664	0.369	0.293
32.0	3.080	0.17839	-0.134	0.061	0.871	0.505	0.943	17.264	0.430	0.293
33.0	3.085	0.19352	-0.135	0.058	0.876	0.490	0.945	15.944	0.643	0.294
34.0	3.086	0.20941	-0.136	0.055	0.881	0.475	0.945	14.738	-0.225	0.294
35.0	3.081	0.22620	-0.137	0.052	0.886	0.460	0.946	13.620	0.130	0.294
36.0	3.071	0.24377	-0.138	0.049	0.891	0.445	0.947	12.599	0.189	0.295
37.0	3.058	0.26177	-0.138	0.047	0.896	0.431	0.948	11.683	0.216	0.295
38.0	3.041	0.28081	-0.139	0.044	0.900	0.417	0.950	10.828	0.233	0.296
39.0	3.019	0.30051	-0.139	0.042	0.905	0.404	0.950	10.046	0.243	0.296
40.0	2.995	0.32110	-0.139	0.040	0.908	0.391	0.952	9.327	0.251	0.296
41.0	2.969	0.34214	-0.139	0.038	0.913	0.378	0.952	8.677	0.257	0.297
42.0	2.939	0.36382	-0.139	0.037	0.916	0.366	0.954	8.079	0.261	0.297
43.0	2.907	0.38653	-0.138	0.035	0.920	0.355	0.955	7.521	0.266	0.298
44.0	2.874	0.40875	-0.138	0.034	0.924	0.344	0.956	7.031	0.270	0.298
45.0	2.840	0.43220	-0.137	0.032	0.927	0.333	0.958	6.570	0.274	0.298
46.0	2.805	0.45576	-0.136	0.031	0.931	0.323	0.958	6.154	0.277	0.299
47.0	2.768	0.47982	-0.135	0.030	0.933	0.313	0.960	5.768	0.280	0.299
48.0	2.730	0.50464	-0.134	0.028	0.936	0.303	0.961	5.409	0.490	0.299
49.0	2.692	0.52994	-0.117	0.027	0.511	0.294	0.511	5.079	0.493	0.293
50.0	2.654	0.55443	-0.115	0.026	0.511	0.286	0.511	4.786	0.288	0.294
51.0	2.616	0.57911	-0.114	0.025	0.511	0.277	0.511	4.517	0.290	0.294
52.0	2.579	0.60592	-0.112	0.024	0.511	0.269	0.511	4.257	0.293	0.294
53.0	2.541	0.63149	-0.111	0.023	0.511	0.261	0.511	4.023	0.296	0.294
54.0	2.503	0.65550	-0.109	0.022	0.511	0.254	0.511	3.818	0.299	0.294
55.0	2.466	0.68286	-0.107	0.021	0.511	0.247	0.513	3.611	0.301	0.293
56.0	2.429	0.70891	-0.105	0.021	0.511	0.240	0.516	3.427	0.305	0.293
57.0	2.394	0.73422	-0.103	0.020	0.512	0.233	0.519	3.261	0.310	0.293
58.0	2.360	0.75814	-0.101	0.019	0.513	0.227	0.521	3.113	0.314	0.293
59.0	2.327	0.78576	-0.099	0.018	0.515	0.221	0.525	2.962	0.317	0.292
60.0	2.293	0.80881	-0.097	0.018	0.516	0.215	0.528	2.835	0.321	0.292
61.0	2.261	0.83545	-0.094	0.017	0.518	0.209	0.531	2.706	0.326	0.292
62.0	2.230	0.85932	-0.092	0.017	0.519	0.204	0.534	2.595	0.332	0.291
63.0	2.200	0.88465	-0.089	0.016	0.520	0.199	0.539	2.487	0.338	0.291
64.0	2.171	0.90881	-0.087	0.015	0.521	0.193	0.543	2.389	0.345	0.290
65.0	2.144	0.93334	-0.084	0.015	0.522	0.189	0.547	2.297	0.353	0.289
66.0	2.117	0.95341	-0.081	0.014	0.524	0.184	0.552	2.221	0.360	0.288
67.0	2.092	0.97753	-0.078	0.014	0.525	0.179	0.557	2.140	0.364	0.287
68.0	2.067	1.00032	-0.075	0.013	0.526	0.175	0.562	2.066	0.371	0.286
69.0	2.043	1.02194	-0.072	0.013	0.527	0.170	0.567	1.999	0.381	0.285
70.0	2.020	1.04057	-0.069	0.012	0.528	0.166	0.572	1.942	0.391	0.284
71.0	1.999	1.06278	-0.066	0.012	0.529	0.162	0.578	1.881	0.403	0.283
72.0	1.979	1.08136	-0.063	0.011	0.530	0.158	0.583	1.830	0.416	0.282
73.0	1.960	1.10279	-0.060	0.011	0.531	0.154	0.588	1.778	0.430	0.280
74.0	1.943	1.11775	-0.056	0.011	0.532	0.150	0.594	1.738	0.447	0.279
75.0	1.927	1.13525	-0.053	0.010	0.533	0.147	0.599	1.697	0.461	0.277
76.0	1.911	1.15733	-0.050	0.010	0.534	0.144	0.604	1.651	0.469	0.276
77.0	1.896	1.17263	-0.046	0.010	0.535	0.140	0.610	1.617	0.484	0.274
78.0	1.882	1.18935	-0.043	0.009	0.536	0.137	0.615	1.582	0.508	0.273
79.0	1.869	1.19874	-0.039	0.009	0.537	0.133	0.620	1.559	0.535	0.271
80.0	1.857	1.21210	-0.036	0.009	0.538	0.130	0.625	1.532	0.568	0.269
81.0	1.846	1.22386	-0.032	0.008	0.539	0.127	0.630	1.509	0.610	0.267
82.0	1.837	1.23901	-0.029	0.008	0.540	0.124	0.635	1.483	0.659	0.266
83.0	1.829	1.24716	-0.025	0.008	0.541	0.121	0.640	1.466	0.722	0.264
84.0	1.822	1.26091	-0.021	0.007	0.542	0.118	0.645	1.445	0.811	0.262
85.0	1.816	1.26902	-0.018	0.007	0.543	0.115	0.649	1.431	0.852	0.260
86.0	1.810	1.27577	-0.014	0.007	0.544	0.113	0.654	1.419	0.891	0.258
87.0	1.805	1.28296	-0.011	0.006	0.544	0.110	0.658	1.407	1.049	0.256
88.0	1.801	1.29393	-0.007	0.006	0.545	0.107	0.663	1.392	1.311	0.254
89.0	1.798	1.29208	-0.004	0.006	0.546	0.104	0.667	1.392	1.824	0.252
90.0	1.797	1.30116	-0.000	0.006	0.547	0.102	0.672	1.381	0.221	0.250
91.0	2.045	0.60054	0.004	0.546	0.006	0.667	0.104	3.405	0.221	0.248
92.0	2.045	0.61058	0.007	0.545	0.006	0.663	0.107	3.349	-6.094	0.247
93.0	2.046	0.60766	0.011	0.544	0.006	0.658	0.110	3.367	-1.811	0.245
94.0	2.048	0.60976	0.014	0.544	0.007	0.654	0.113	3.359	-0.987	0.243
95.0	2.052	0.61246	0.018	0.543	0.007	0.649	0.115	3.350	-0.815	0.241
96.0	2.055	0.61416	0.021	0.542	0.007	0.645	0.118	3.346	-0.722	0.240
97.0	2.059	0.61109	0.025	0.541	0.008	0.640	0.121	3.370	-0.478	0.238
98.0	2.065	0.61403	0.029	0.540	0.008	0.635	0.124	3.363	-0.336	0.236
99.0	2.071	0.61047	0.032	0.539	0.008	0.630	0.127	3.393	-0.234	0.234
100.0	2.080	0.61047	0.036	0.538	0.009	0.625	0.130	3.406	-0.162	0.233
101.0	2.088	0.61004	0.039	0.537	0.009	0.620	0.133	3.424	-0.114	0.231
102.0	2.099	0.61411	0.043	0.536	0.009	0.615	0.137	3.418	-0.065	0.230
103.0	2.111	0.61029	0.046	0.535	0.010	0.610	0.140	3.458	-0.033	0.228
104.0	2.123	0.60940	0.050	0.534	0.010	0.604	0.144	3.484	-0.013	0.227
105.0	2.136	0.60087	0.053	0.533	0.010	0.599	0.147	3.556	0.001	0.225
106.0	2.150	0.59738	0.056	0.532	0.011	0.594	0.150	3.600	0.017	0.224
107.0	2.165	0.59774	0.060	0.531	0.011	0.588	0.154	3.622	0.038	0.222
108.0	2.181	0.59095	0.063	0.530	0.011	0.583	0.158	3.691	0.059	0.221
109.0	2.199	0.58758	0.066	0.529	0.012	0.578	0.162	3.742	0.075	0.220
110.0	2.217	0.58087	0.069	0.528	0.012	0.572	0.166	3.817	0.090	0.219
111.0	2.237	0.57798	0.072	0.527	0.013	0.567	0.170	3.871	0.104	0.218
112.0	2.259	0.57142	0.075	0.526	0.013	0.562	0.175	3.953	0.116	0.217
113.0	2.281	0.56446	0.078	0.525	0.014	0.557	0.179	4.042	0.122	0.216
114.0	2.304	0.55608	0.081	0.524	0.014	0.552	0.184	4.143	0.127	0.215
115.0	2.327	0.55203	0.084	0.522	0.015	0.547	0.189	4.216	0.135	0.214
116.0	2.352	0.54266	0.087	0.521	0.015	0.543	0.193	4.334	0.145	0.213
117.0	2.378	0.53407	0.089	0.520	0.016	0.539	0.199	4.452	0.153	0.213
118.0	2.405	0.52414	0.092	0.519	0.017	0.534	0.204	4.588	0.160	0.212
119.0	2.434	0.51534	0.094	0.518	0.017	0.531	0.209	4.722	0.167	0.211
120.0	2.464	0.50326	0.097	0.516	0.018	0.528	0.215	4.895	0.173	0.211
121.0	2.495	0.49528	0.099	0.515	0.018	0.525	0.221	5.037	0.176	0.210
122.0	2.525	0.48200	0.101	0.513	0.019	0.521	0.227	5.238	0.179	0.210
123.0	2.556	0.47272	0.103	0.512	0.020	0.519	0.233	5.406	0.184	0.210
124.0	2.587	0.46174	0.105	0.511	0.021	0.516	0.240	5.604	0.189	0.209
125.0	2.620	0.45019	0.107	0.511	0.021	0.513	0.247	5.819	0.194	0.209
126.0	2.654	0.43578	0.109	0.511	0.022	0.511	0.254	6.090	0.198	0.209
127.0	2.689	0.42435	0.111	0.511	0.023	0.511	0.261	6.338	0.201	0.209
128.0	2.725	0.41078	0.112	0.511	0.024	0.511	0.269	6.634	0.203	0.209
129.0	2.759	0.39598	0.114	0.511	0.025	0.511	0.277	6.968	0.206	0.209
130.0	2.793	0.38327	0.115	0.511	0.026	0.511	0.286	7.288	0.209	0.209
131.0	2.828	0.37032	0.117	0.511	0.027	0.511	0.294	7.635	0.198	0.209
132.0	3.147	0.22919	0.134	0.936	0.028	0.961	0.303	13.730	0.199	0.207
133.0	3.183	0.22000	0.135	0.933	0.030	0.960	0.313	14.467	0.218	0.208
134.0	3.217	0.21124	0.136	0.931	0.031	0.958	0.323	15.230	0.220	0.208
135.0	3.249	0.20273	0.137	0.927	0.032	0.958	0.333	16.027	0.223	0.208
136.0	3.279	0.19415	0.138	0.924	0.034	0.956	0.344	16.890	0.227	0.208
137.0	3.308	0.18619	0.138	0.920	0.035	0.955	0.355	17.767	0.232	0.208
138.0	3.335	0.17757	0.139	0.916	0.037	0.954	0.366	18.782	0.236	0.208
139.0	3.358	0.16939	0.139	0.913	0.038	0.952	0.378	19.823	0.241	0.209
140.0	3.378	0.16162	0.139	0.908	0.040	0.952	0.391	20.898	0.249	0.209
141.0	3.394	0.15367	0.139	0.905	0.042	0.950	0.404	22.085	0.261	0.209
142.0	3.407	0.14625	0.139	0.900	0.044	0.950	0.417	23.296	0.281	0.209
143.0	3.416	0.13882	0.138	0.896	0.047	0.948	0.431	24.604	0.342	0.209
144.0	3.418	0.13210	0.138	0.891	0.049	0.947	0.445	25.876	1.262	0.210
145.0	3.417	0.12515	0.137	0.886	0.052	0.946	0.460	27.302	0.016	0.210
146.0	3.411	0.11829	0.136	0.881	0.055	0.945	0.475	28.833	0.136	0.210
147.0	3.398	0.11173	0.135	0.876	0.058	0.945	0.490	30.411	0.169	0.210
148.0	3.379	0.10536	0.134	0.871	0.061	0.943	0.505	32.071	0.181	0.210
149.0	3.355	0.09957	0.132	0.865	0.065	0.943	0.521	33.694	0.190	0.211
150.0	3.323	0.09379	0.130	0.859	0.069	0.942	0.538	35.434	0.196	0.211
151.0	3.286	0.08813	0.128	0.854	0.073	0.941	0.554	37.279	0.199	0.211
152.0	3.242	0.08274	0.126	0.847	0.078	0.940	0.570	39.182	0.202	0.211
153.0	3.190	0.07765	0.124	0.841	0.084	0.939	0.586	41.085	0.205	0.211
154.0	3.133	0.07291	0.121	0.834	0.089	0.938	0.603	42.964	0.206	0.211
155.0	3.068	0.06822	0.118	0.827	0.096	0.937	0.619	44.964	0.208	0.211
156.0	2.996	0.06370	0.115	0.820	0.103	0.936	0.635	47.040	0.209	0.211
157.0	2.919	0.05953	0.112	0.812	0.111	0.936	0.651	49.028	0.210	0.212
158.0	2.835	0.05543	0.109	0.804	0.119	0.934	0.667	51.134	0.210	0.212
159.0	2.744	0.05171	0.105	0.795	0.129	0.933	0.682	53.069	0.211	0.212
160.0	2.648	0.04809	0.102	0.787	0.139	0.933	0.697	55.068	0.211	0.212
161.0	2.546	0.04474	0.098	0.778	0.151	0.931	0.712	56.916	0.212	0.212
162.0	2.439	0.04149	0.094	0.768	0.163	0.930	0.726	58.794	0.212	0.212
163.0	2.328	0.03853	0.089	0.759	0.177	0.929	0.740	60.401	0.212	0.212
164.0	2.211	0.03577	0.085	0.748	0.192	0.928	0.753	61.811	0.212	0.212
165.0	2.090	0.03321	0.080	0.738	0.208	0.926	0.765	62.950	0.212	0.212
166.0	1.966	0.03079	0.076	0.727	0.225	0.925	0.777	63.861	0.212	0.211
167.0	1.838	0.02859	0.071	0.715	0.244	0.923	0.789	64.309	0.212	0.211
168.0	1.708	0.02661	0.066	0.703	0.263	0.922	0.800	64.157	0.212	0.211
169.0	1.574	0.02480	0.061	0.690	0.283	0.920	0.810	63.459	0.212	0.211
170.0	1.438	0.02317	0.056	0.677	0.304	0.918	0.820	62.038	0.212	0.211
171.0	1.299	0.02169	0.050	0.664	0.325	0.916	0.829	59.901	0.212	0.211
172.0	1.159	0.02050	0.045	0.649	0.347	0.913	0.837	56.563	0.212	0.211
173.0	1.018	0.01946	0.040	0.635	0.369	0.911	0.845	52.310	0.211	0.211
174.0	0.875	0.01860	0.034	0.619	0.390	0.908	0.852	47.028	0.211	0.211
175.0	0.731	0.01786	0.028	0.603	0.412	0.905	0.859	40.911	0.211	0.211
176.0	0.586	0.01728	0.023	0.587	0.433	0.902	0.866	33.878	0.211	0.211
177.0	0.440	0.01683	0.017	0.570	0.454	0.899	0.871	26.128	0.211	0.211
178.0	0.294	0.01654	0.011	0.552	0.475	0.895	0.877	17.750	0.211	0.211
179.0	0.147	0.01636	0.006	0.533	0.495	0.891	0.882	8.977	0.211	0.211
180.0	0.000	0.01633	-0.000	0.514	0.514	0.887	0.887	0.000	0.211	0.250

Name = VO242
Mach = 0; Re = 500000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.000	0.01518	-0.000	0.514	0.514	0.892	0.892	-0.000	0.211	0.250
-179.0	-0.147	0.01520	-0.006	0.495	0.533	0.888	0.897	-9.671	0.211	0.211
-178.0	-0.294	0.01538	-0.011	0.475	0.552	0.883	0.901	-19.112	0.211	0.211
-177.0	-0.440	0.01566	-0.017	0.454	0.570	0.877	0.904	-28.118	0.211	0.211
-176.0	-0.586	0.01608	-0.023	0.433	0.587	0.872	0.908	-36.462	0.211	0.211
-175.0	-0.731	0.01664	-0.029	0.412	0.603	0.865	0.911	-43.959	0.211	0.211
-174.0	-0.876	0.01734	-0.034	0.390	0.619	0.859	0.914	-50.500	0.211	0.211
-173.0	-1.019	0.01817	-0.040	0.369	0.635	0.851	0.917	-56.087	0.211	0.211
-172.0	-1.161	0.01916	-0.045	0.347	0.649	0.844	0.919	-60.580	0.212	0.211
-171.0	-1.301	0.02030	-0.051	0.325	0.664	0.835	0.922	-64.090	0.212	0.211
-170.0	-1.439	0.02171	-0.056	0.304	0.677	0.827	0.924	-66.301	0.212	0.211
-169.0	-1.576	0.02322	-0.061	0.283	0.690	0.817	0.926	-67.858	0.212	0.211
-168.0	-1.710	0.02497	-0.066	0.263	0.703	0.807	0.928	-68.468	0.212	0.211
-167.0	-1.841	0.02686	-0.071	0.244	0.715	0.796	0.929	-68.535	0.212	0.211
-166.0	-1.969	0.02897	-0.076	0.225	0.727	0.785	0.931	-67.951	0.212	0.211
-165.0	-2.093	0.03123	-0.081	0.208	0.738	0.774	0.932	-67.028	0.212	0.211
-164.0	-2.214	0.03366	-0.085	0.192	0.748	0.761	0.934	-65.777	0.212	0.211
-163.0	-2.330	0.03631	-0.090	0.177	0.759	0.748	0.935	-64.185	0.212	0.212
-162.0	-2.442	0.03913	-0.094	0.163	0.768	0.735	0.936	-62.407	0.212	0.212
-161.0	-2.549	0.04209	-0.098	0.151	0.778	0.721	0.937	-60.578	0.211	0.212
-160.0	-2.651	0.04540	-0.102	0.139	0.787	0.707	0.938	-58.396	0.211	0.212
-159.0	-2.747	0.04871	-0.106	0.129	0.795	0.692	0.939	-56.402	0.211	0.211
-158.0	-2.838	0.05233	-0.109	0.119	0.804	0.677	0.940	-54.233	0.210	0.211
-157.0	-2.922	0.05610	-0.113	0.111	0.812	0.662	0.941	-52.088	0.209	0.211
-156.0	-3.000	0.06023	-0.116	0.103	0.820	0.647	0.942	-49.805	0.208	0.211
-155.0	-3.071	0.06437	-0.119	0.096	0.827	0.631	0.943	-47.708	0.207	0.211
-154.0	-3.136	0.06886	-0.122	0.089	0.834	0.615	0.944	-45.546	0.206	0.211
-153.0	-3.194	0.07339	-0.124	0.084	0.841	0.599	0.944	-43.517	0.204	0.211
-152.0	-3.245	0.07827	-0.127	0.078	0.847	0.583	0.945	-41.461	0.202	0.211
-151.0	-3.289	0.08320	-0.129	0.073	0.854	0.567	0.946	-39.533	0.198	0.211
-150.0	-3.327	0.08832	-0.131	0.069	0.859	0.551	0.947	-37.669	0.195	0.211
-149.0	-3.358	0.09390	-0.133	0.065	0.865	0.535	0.948	-35.763	0.188	0.210
-148.0	-3.382	0.09951	-0.134	0.061	0.871	0.519	0.948	-33.987	0.179	0.210
-147.0	-3.401	0.10535	-0.136	0.058	0.876	0.504	0.949	-32.282	0.166	0.210
